"ballot_id","MP_id","surname","origin","party","gvt_party_at_home","vote_type_id","vote_id","ballot_pass","ft_process_step","ft_topic_id","ft_topic","ft_for","ft_against","ft_abstention","ft_absent","ballot_date","ballot_type_id","gvt_type_dk","gvt_bloc_dk","comment","ballot_result_string"
5945,"670","Johansen","GL","SIU",TRUE,"3","1476548",TRUE,"3. behandling",31137,"Forslag til lov om ændring af udlændingeloven, lov om ægteskabs indgåelse og opløsning og repatrieringsloven. (Skærpet straf for ulovlig beskæftigelse, afskaffelse af madkasseordningen, styrkelse af oplysningsgrundlaget i sager om helbredsbetinget humanitær opholdstilladelse, præcisering af Flygtningenævnets uafhængighed, fremhævelse af hensynet til familiens enhed, udvidelse af personkredsen, der kan modtage hjælp efter repatrieringsloven, m.v.)",100,19,0,60,2005-05-12,1,"coalition","right",NA,NA
5945,"3093","Kallsberg","FO","A",TRUE,"3","1476551",TRUE,"3. behandling",31137,"Forslag til lov om ændring af udlændingeloven, lov om ægteskabs indgåelse og opløsning og repatrieringsloven. (Skærpet straf for ulovlig beskæftigelse, afskaffelse af madkasseordningen, styrkelse af oplysningsgrundlaget i sager om helbredsbetinget humanitær opholdstilladelse, præcisering af Flygtningenævnets uafhængighed, fremhævelse af hensynet til familiens enhed, udvidelse af personkredsen, der kan modtage hjælp efter repatrieringsloven, m.v.)",100,19,0,60,2005-05-12,1,"coalition","right",NA,NA
5945,"672","Kleist","GL","IA",TRUE,"3","1476557",TRUE,"3. behandling",31137,"Forslag til lov om ændring af udlændingeloven, lov om ægteskabs indgåelse og opløsning og repatrieringsloven. (Skærpet straf for ulovlig beskæftigelse, afskaffelse af madkasseordningen, styrkelse af oplysningsgrundlaget i sager om helbredsbetinget humanitær opholdstilladelse, præcisering af Flygtningenævnets uafhængighed, fremhævelse af hensynet til familiens enhed, udvidelse af personkredsen, der kan modtage hjælp efter repatrieringsloven, m.v.)",100,19,0,60,2005-05-12,1,"coalition","right",NA,NA
5946,"1833","Hoydal","FO","E",FALSE,"3","1476715",TRUE,"3. behandling",31146,"Forslag til lov om ændring af lov om social service. (Revision af reglerne om frit valg af leverandør i hjemmeplejen m.v.).",73,49,0,57,2005-05-12,1,"coalition","right",NA,NA
5946,"670","Johansen","GL","SIU",TRUE,"3","1476727",TRUE,"3. behandling",31146,"Forslag til lov om ændring af lov om social service. (Revision af reglerne om frit valg af leverandør i hjemmeplejen m.v.).",73,49,0,57,2005-05-12,1,"coalition","right",NA,NA
5946,"3093","Kallsberg","FO","A",TRUE,"3","1476730",TRUE,"3. behandling",31146,"Forslag til lov om ændring af lov om social service. (Revision af reglerne om frit valg af leverandør i hjemmeplejen m.v.).",73,49,0,57,2005-05-12,1,"coalition","right",NA,NA
5946,"672","Kleist","GL","IA",TRUE,"3","1476736",TRUE,"3. behandling",31146,"Forslag til lov om ændring af lov om social service. (Revision af reglerne om frit valg af leverandør i hjemmeplejen m.v.).",73,49,0,57,2005-05-12,1,"coalition","right",NA,NA
5947,"1833","Hoydal","FO","E",FALSE,"3","1476894",TRUE,"3. behandling",31173,"Forslag til lov om ændring af lov om social pension og andre love. (Ophør af udbetaling af social pension og andre ydelser ved unddragelse af strafforfølgning eller straffuldbyrdelse).",117,3,0,59,2005-05-12,1,"coalition","right",NA,NA
5947,"670","Johansen","GL","SIU",TRUE,"3","1476906",TRUE,"3. behandling",31173,"Forslag til lov om ændring af lov om social pension og andre love. (Ophør af udbetaling af social pension og andre ydelser ved unddragelse af strafforfølgning eller straffuldbyrdelse).",117,3,0,59,2005-05-12,1,"coalition","right",NA,NA
5947,"3093","Kallsberg","FO","A",TRUE,"3","1476909",TRUE,"3. behandling",31173,"Forslag til lov om ændring af lov om social pension og andre love. (Ophør af udbetaling af social pension og andre ydelser ved unddragelse af strafforfølgning eller straffuldbyrdelse).",117,3,0,59,2005-05-12,1,"coalition","right",NA,NA
5947,"672","Kleist","GL","IA",TRUE,"3","1476915",TRUE,"3. behandling",31173,"Forslag til lov om ændring af lov om social pension og andre love. (Ophør af udbetaling af social pension og andre ydelser ved unddragelse af strafforfølgning eller straffuldbyrdelse).",117,3,0,59,2005-05-12,1,"coalition","right",NA,NA
5948,"1833","Hoydal","FO","E",FALSE,"3","1477073",TRUE,"3. behandling",31213,"Forslag til lov om ændring af lov om social service. (Bemyndigelse til socialministeren til at fastsætte regler om garanti for social behandling for stofmisbrug af unge under 18 år i særlige tilfælde).",120,0,0,59,2005-05-12,1,"coalition","right",NA,NA
5948,"670","Johansen","GL","SIU",TRUE,"3","1477085",TRUE,"3. behandling",31213,"Forslag til lov om ændring af lov om social service. (Bemyndigelse til socialministeren til at fastsætte regler om garanti for social behandling for stofmisbrug af unge under 18 år i særlige tilfælde).",120,0,0,59,2005-05-12,1,"coalition","right",NA,NA
5948,"3093","Kallsberg","FO","A",TRUE,"3","1477088",TRUE,"3. behandling",31213,"Forslag til lov om ændring af lov om social service. (Bemyndigelse til socialministeren til at fastsætte regler om garanti for social behandling for stofmisbrug af unge under 18 år i særlige tilfælde).",120,0,0,59,2005-05-12,1,"coalition","right",NA,NA
5948,"672","Kleist","GL","IA",TRUE,"3","1477094",TRUE,"3. behandling",31213,"Forslag til lov om ændring af lov om social service. (Bemyndigelse til socialministeren til at fastsætte regler om garanti for social behandling for stofmisbrug af unge under 18 år i særlige tilfælde).",120,0,0,59,2005-05-12,1,"coalition","right",NA,NA
5949,"1833","Hoydal","FO","E",FALSE,"3","1477252",FALSE,"2. behandling",7815,"Forslag til lov om ændring af lov om danskuddannelse til voksne udlændinge m.fl., integrationsloven og udlændingeloven. (Styrkelse af familiesammenførtes danskindlæring, fremrykket og intensiveret danskuddannelse til flygtninge, ændret udvælgelse af og styrket integrationsindsats over for kvoteflygtninge m.v.).",48,69,0,62,2005-05-12,4,"coalition","right",NA,NA
5949,"670","Johansen","GL","SIU",TRUE,"3","1477264",FALSE,"2. behandling",7815,"Forslag til lov om ændring af lov om danskuddannelse til voksne udlændinge m.fl., integrationsloven og udlændingeloven. (Styrkelse af familiesammenførtes danskindlæring, fremrykket og intensiveret danskuddannelse til flygtninge, ændret udvælgelse af og styrket integrationsindsats over for kvoteflygtninge m.v.).",48,69,0,62,2005-05-12,4,"coalition","right",NA,NA
5949,"3093","Kallsberg","FO","A",TRUE,"3","1477267",FALSE,"2. behandling",7815,"Forslag til lov om ændring af lov om danskuddannelse til voksne udlændinge m.fl., integrationsloven og udlændingeloven. (Styrkelse af familiesammenførtes danskindlæring, fremrykket og intensiveret danskuddannelse til flygtninge, ændret udvælgelse af og styrket integrationsindsats over for kvoteflygtninge m.v.).",48,69,0,62,2005-05-12,4,"coalition","right",NA,NA
5949,"672","Kleist","GL","IA",TRUE,"3","1477273",FALSE,"2. behandling",7815,"Forslag til lov om ændring af lov om danskuddannelse til voksne udlændinge m.fl., integrationsloven og udlændingeloven. (Styrkelse af familiesammenførtes danskindlæring, fremrykket og intensiveret danskuddannelse til flygtninge, ændret udvælgelse af og styrket integrationsindsats over for kvoteflygtninge m.v.).",48,69,0,62,2005-05-12,4,"coalition","right",NA,NA
5950,"1833","Hoydal","FO","E",FALSE,"3","1477431",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5950,"670","Johansen","GL","SIU",TRUE,"3","1477443",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5950,"3093","Kallsberg","FO","A",TRUE,"3","1477446",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5950,"672","Kleist","GL","IA",TRUE,"3","1477452",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5951,"1833","Hoydal","FO","E",FALSE,"3","1477610",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5951,"670","Johansen","GL","SIU",TRUE,"3","1477622",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5951,"3093","Kallsberg","FO","A",TRUE,"3","1477625",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5951,"672","Kleist","GL","IA",TRUE,"3","1477631",FALSE,"2. behandling",22966,"Forslag til lov om beskatning af søfolk.",46,70,3,60,2005-05-12,4,"coalition","right",NA,NA
5952,"1833","Hoydal","FO","E",FALSE,"3","1477789",FALSE,"2. behandling",31226,"Forslag til lov om ændring af forskellige skattelove. (Investeringsselskaber og hedgeforeninger).",11,109,0,59,2005-05-12,4,"coalition","right",NA,NA
5952,"670","Johansen","GL","SIU",TRUE,"3","1477801",FALSE,"2. behandling",31226,"Forslag til lov om ændring af forskellige skattelove. (Investeringsselskaber og hedgeforeninger).",11,109,0,59,2005-05-12,4,"coalition","right",NA,NA
5952,"3093","Kallsberg","FO","A",TRUE,"3","1477804",FALSE,"2. behandling",31226,"Forslag til lov om ændring af forskellige skattelove. (Investeringsselskaber og hedgeforeninger).",11,109,0,59,2005-05-12,4,"coalition","right",NA,NA
5952,"672","Kleist","GL","IA",TRUE,"3","1477810",FALSE,"2. behandling",31226,"Forslag til lov om ændring af forskellige skattelove. (Investeringsselskaber og hedgeforeninger).",11,109,0,59,2005-05-12,4,"coalition","right",NA,NA
5953,"1833","Hoydal","FO","E",FALSE,"3","1477968",FALSE,"2. behandling",31144,"Forslag til lov om ændring af lov om miljøbeskyttelse. (Producentansvar for elektronikskrot m.v.).",3,112,0,64,2005-05-12,4,"coalition","right",NA,NA
5953,"670","Johansen","GL","SIU",TRUE,"3","1477980",FALSE,"2. behandling",31144,"Forslag til lov om ændring af lov om miljøbeskyttelse. (Producentansvar for elektronikskrot m.v.).",3,112,0,64,2005-05-12,4,"coalition","right",NA,NA
5953,"3093","Kallsberg","FO","A",TRUE,"3","1477983",FALSE,"2. behandling",31144,"Forslag til lov om ændring af lov om miljøbeskyttelse. (Producentansvar for elektronikskrot m.v.).",3,112,0,64,2005-05-12,4,"coalition","right",NA,NA
5953,"672","Kleist","GL","IA",TRUE,"3","1477989",FALSE,"2. behandling",31144,"Forslag til lov om ændring af lov om miljøbeskyttelse. (Producentansvar for elektronikskrot m.v.).",3,112,0,64,2005-05-12,4,"coalition","right",NA,NA
5954,"1833","Hoydal","FO","E",FALSE,"3","1478147",FALSE,"Behandling",20486,"Folketinget tager regeringens redegørelse om integration »En ny chance til alle« til efterretning.
   Folketinget konstaterer med tilfredshed, at regeringspartierne og Dansk Folkeparti har bremset indvandringen, så der er skabt mulighed for en bedre integration, og at regeringen har forbedret integrationen ved bl.a. hurtigere og bedre danskundervisning og mere virksomhedsnær aktivering, ligesom regeringspartierne og Dansk Folkeparti ved indførelse af starthjælpen og opstramning af kontanthjælpsreglerne har øget incitamentet til at arbejde.
  Regeringen opfordres til med udgangspunkt i regeringens integrationsplan at arbejde for, at der gives relevante uddannelsestilbud bl.a. i form af mesterlære og andre praktiske indgange til ungdomsuddannelserne, og at de unge mærker en økonomisk konsekvens af ikke at samarbejde med kommunen herom.
  Folketinget konstaterer, at al integration forudsætter, at den enkelte indvandrer selv tager et ansvar og viser vilje til at lade sig integrere.",54,46,0,79,2005-05-12,3,"coalition","right",NA,NA
5954,"670","Johansen","GL","SIU",TRUE,"3","1478159",FALSE,"Behandling",20486,"Folketinget tager regeringens redegørelse om integration »En ny chance til alle« til efterretning.
   Folketinget konstaterer med tilfredshed, at regeringspartierne og Dansk Folkeparti har bremset indvandringen, så der er skabt mulighed for en bedre integration, og at regeringen har forbedret integrationen ved bl.a. hurtigere og bedre danskundervisning og mere virksomhedsnær aktivering, ligesom regeringspartierne og Dansk Folkeparti ved indførelse af starthjælpen og opstramning af kontanthjælpsreglerne har øget incitamentet til at arbejde.
  Regeringen opfordres til med udgangspunkt i regeringens integrationsplan at arbejde for, at der gives relevante uddannelsestilbud bl.a. i form af mesterlære og andre praktiske indgange til ungdomsuddannelserne, og at de unge mærker en økonomisk konsekvens af ikke at samarbejde med kommunen herom.
  Folketinget konstaterer, at al integration forudsætter, at den enkelte indvandrer selv tager et ansvar og viser vilje til at lade sig integrere.",54,46,0,79,2005-05-12,3,"coalition","right",NA,NA
5954,"3093","Kallsberg","FO","A",TRUE,"3","1478162",FALSE,"Behandling",20486,"Folketinget tager regeringens redegørelse om integration »En ny chance til alle« til efterretning.
   Folketinget konstaterer med tilfredshed, at regeringspartierne og Dansk Folkeparti har bremset indvandringen, så der er skabt mulighed for en bedre integration, og at regeringen har forbedret integrationen ved bl.a. hurtigere og bedre danskundervisning og mere virksomhedsnær aktivering, ligesom regeringspartierne og Dansk Folkeparti ved indførelse af starthjælpen og opstramning af kontanthjælpsreglerne har øget incitamentet til at arbejde.
  Regeringen opfordres til med udgangspunkt i regeringens integrationsplan at arbejde for, at der gives relevante uddannelsestilbud bl.a. i form af mesterlære og andre praktiske indgange til ungdomsuddannelserne, og at de unge mærker en økonomisk konsekvens af ikke at samarbejde med kommunen herom.
  Folketinget konstaterer, at al integration forudsætter, at den enkelte indvandrer selv tager et ansvar og viser vilje til at lade sig integrere.",54,46,0,79,2005-05-12,3,"coalition","right",NA,NA
5954,"672","Kleist","GL","IA",TRUE,"3","1478168",FALSE,"Behandling",20486,"Folketinget tager regeringens redegørelse om integration »En ny chance til alle« til efterretning.
   Folketinget konstaterer med tilfredshed, at regeringspartierne og Dansk Folkeparti har bremset indvandringen, så der er skabt mulighed for en bedre integration, og at regeringen har forbedret integrationen ved bl.a. hurtigere og bedre danskundervisning og mere virksomhedsnær aktivering, ligesom regeringspartierne og Dansk Folkeparti ved indførelse af starthjælpen og opstramning af kontanthjælpsreglerne har øget incitamentet til at arbejde.
  Regeringen opfordres til med udgangspunkt i regeringens integrationsplan at arbejde for, at der gives relevante uddannelsestilbud bl.a. i form af mesterlære og andre praktiske indgange til ungdomsuddannelserne, og at de unge mærker en økonomisk konsekvens af ikke at samarbejde med kommunen herom.
  Folketinget konstaterer, at al integration forudsætter, at den enkelte indvandrer selv tager et ansvar og viser vilje til at lade sig integrere.",54,46,0,79,2005-05-12,3,"coalition","right",NA,NA
5955,"1833","Hoydal","FO","E",FALSE,"3","1478326",TRUE,NA,NA,NA,91,16,0,72,2005-05-17,1,"coalition","right",NA,NA
5955,"670","Johansen","GL","SIU",TRUE,"3","1478338",TRUE,NA,NA,NA,91,16,0,72,2005-05-17,1,"coalition","right",NA,NA
5955,"3093","Kallsberg","FO","A",TRUE,"3","1478341",TRUE,NA,NA,NA,91,16,0,72,2005-05-17,1,"coalition","right",NA,NA
5955,"672","Kleist","GL","IA",TRUE,"3","1478347",TRUE,NA,NA,NA,91,16,0,72,2005-05-17,1,"coalition","right",NA,NA
5956,"1833","Hoydal","FO","E",FALSE,"3","1478505",TRUE,"3. behandling",31376,"Forslag til lov om ændring af afskrivningsloven, ejendomsavancebeskatningsloven og tonnageskatteloven. (Beskatning ved afståelse af kontrakter om levering af skibe og andre driftsmidler samt entreprisekontrakter. Beskatning ved afståelse af skibe og andre driftsmidler, der endnu ikke er færdige til at indgå i driften af en virksomhed).",115,0,0,64,2005-05-17,1,"coalition","right",NA,NA
5956,"670","Johansen","GL","SIU",TRUE,"3","1478517",TRUE,"3. behandling",31376,"Forslag til lov om ændring af afskrivningsloven, ejendomsavancebeskatningsloven og tonnageskatteloven. (Beskatning ved afståelse af kontrakter om levering af skibe og andre driftsmidler samt entreprisekontrakter. Beskatning ved afståelse af skibe og andre driftsmidler, der endnu ikke er færdige til at indgå i driften af en virksomhed).",115,0,0,64,2005-05-17,1,"coalition","right",NA,NA
5956,"3093","Kallsberg","FO","A",TRUE,"3","1478520",TRUE,"3. behandling",31376,"Forslag til lov om ændring af afskrivningsloven, ejendomsavancebeskatningsloven og tonnageskatteloven. (Beskatning ved afståelse af kontrakter om levering af skibe og andre driftsmidler samt entreprisekontrakter. Beskatning ved afståelse af skibe og andre driftsmidler, der endnu ikke er færdige til at indgå i driften af en virksomhed).",115,0,0,64,2005-05-17,1,"coalition","right",NA,NA
